customer_id,purchase_frequency,avg_order_value,price_sensitivity,category_pref,days_since_last_purchase,last_touch_channel,converted
00779,4,3276.0,6.0,fashion,46,social,0
00780,9,2821.5,0.1,both,193,influencer,0
00781,10,5562.0,3.8,fashion,133,influencer,0
00782,7,4161.0,5.2,fashion,14,influencer,0
00783,14,3253.5,0.8,both,51,influencer,0
00784,10,3363.0,7.9,fashion,228,social,1
00785,9,2826.0,0.5,both,2,influencer,1
00786,5,4002.0,4.3,fashion,72,social,0
00788,5,6147.0,4.5,beauty,61,social,1
00789,6,2758.5,3.6,beauty,67,search,1
00791,5,4623.0,4.9,beauty,219,social,1
00792,2,705.0,7.5,both,295,influencer,0
00793,10,1714.5,1.3,beauty,75,search,1
00794,8,1494.0,2.5,fashion,4,social,0
00795,12,4302.0,3.6,both,75,search,1
00796,9,3549.0,8.5,fashion,28,social,0
00797,9,595.5,5.0,beauty,54,social,1
00798,3,4276.5,6.3,fashion,157,search,1
00800,4,2557.5,9.2,beauty,197,social,1
00803,1,1021.5,5.5,fashion,59,social,0
00804,7,2689.5,5.3,fashion,60,influencer,0
00806,4,6220.5,4.0,fashion,34,influencer,1
00809,9,4863.0,6.2,fashion,8,search,1
00811,7,2884.5,0.0,fashion,89,social,0
00812,3,2814.0,7.1,beauty,64,social,1
00813,12,2641.5,4.6,fashion,155,social,0
00815,13,757.5,4.5,fashion,11,social,0
00816,8,3336.0,3.2,both,151,influencer,1
00820,5,675.0,2.9,beauty,72,search,1
00823,13,1878.0,4.9,beauty,31,search,0
00824,2,3094.5,3.5,beauty,13,search,1
00825,9,1554.0,3.4,beauty,12,social,0
00827,9,2109.0,0.3,beauty,292,social,1
00828,9,2407.5,9.4,fashion,17,search,0
00829,4,4228.5,6.5,beauty,1,social,0
00830,11,1080.0,4.0,fashion,38,influencer,0
00831,7,4524.0,5.8,beauty,85,social,1
00833,12,1366.5,4.3,fashion,11,search,1
00834,9,1522.5,3.5,beauty,61,social,0
00835,9,460.5,7.1,fashion,61,influencer,1
00836,2,1195.5,1.9,both,2,social,1
00837,5,2694.0,4.1,beauty,35,search,0
00839,13,1519.5,9.1,both,12,social,0
00840,8,1560.0,5.0,beauty,0,crm,0
00841,13,2106.0,6.7,fashion,3,influencer,1
00842,7,2956.5,7.0,fashion,26,influencer,1
00843,9,2818.5,0.5,beauty,54,search,0
00844,7,3408.0,0.4,fashion,2,influencer,0
00845,2,4176.0,0.1,beauty,240,crm,1
00846,0,3585.0,9.2,fashion,13,search,0
00847,2,1252.5,1.6,beauty,79,social,1
00850,13,4150.5,7.9,both,10,social,1
00851,11,663.0,4.9,fashion,11,search,1
00852,5,1782.0,3.3,both,17,social,1
00853,12,4038.0,2.6,beauty,13,influencer,1
00855,1,5418.0,5.8,fashion,22,social,0
00856,11,708.0,6.2,fashion,34,social,0
00857,14,1639.5,7.4,beauty,88,search,1
00858,8,1150.5,4.8,beauty,189,influencer,0
00860,4,454.5,8.7,fashion,74,search,0
00861,11,5586.0,2.1,beauty,47,search,0
00863,6,2670.0,1.7,fashion,256,influencer,0
00865,3,966.0,7.5,both,77,crm,0
00866,9,1170.0,0.7,beauty,37,influencer,1
00867,1,2125.5,8.5,beauty,77,social,1
00868,1,2176.5,1.3,beauty,78,influencer,1
00869,12,1431.0,3.6,beauty,4,social,0
00872,7,961.5,8.1,fashion,30,social,0
00873,3,4468.5,2.4,both,97,influencer,1
00874,6,2722.5,1.0,beauty,34,influencer,1
00875,2,2866.5,8.0,beauty,222,influencer,1
00876,8,2904.0,1.8,fashion,181,search,1
00877,9,844.5,5.9,beauty,16,influencer,0
00878,8,1441.5,6.0,fashion,98,social,0
00879,6,4197.0,6.9,both,30,social,0
00881,0,1684.5,7.1,beauty,80,crm,0
00883,7,555.0,5.4,fashion,60,search,1
00884,1,1135.5,5.8,both,66,crm,1
00885,7,522.0,4.5,fashion,9,search,0
00886,10,1069.5,4.0,fashion,26,crm,0
00890,14,6055.5,2.3,both,24,social,0
00891,10,2299.5,8.1,fashion,67,crm,0
00893,3,1684.5,4.4,beauty,22,social,0
00894,14,4485.0,6.1,fashion,34,social,1
00895,10,1702.5,4.1,fashion,86,social,0
00896,9,2769.0,5.5,fashion,48,social,0
00899,9,2433.0,6.4,beauty,0,influencer,0
00900,12,3798.0,4.7,fashion,38,influencer,1
00902,9,1330.5,8.0,beauty,78,search,0
00903,0,1557.0,6.6,beauty,66,search,0
00904,8,2856.0,2.4,beauty,22,crm,1
00905,10,2181.0,6.4,beauty,82,search,0
00906,6,3859.5,0.3,fashion,124,social,1
00907,4,4788.0,4.5,beauty,86,crm,1
00908,5,601.5,8.3,fashion,69,search,1
00909,2,3837.0,6.1,beauty,176,social,1
00910,12,2017.5,6.2,beauty,20,search,1
00912,1,2044.5,5.7,fashion,130,search,0
00915,0,1369.5,0.6,fashion,11,social,1
00916,13,1750.5,3.6,fashion,47,social,0
00917,14,2158.5,5.9,beauty,3,influencer,0
00918,0,1285.5,1.2,beauty,206,social,0
00920,1,546.0,3.1,beauty,6,influencer,1
00922,5,4546.5,4.9,beauty,131,search,1
00924,9,4828.5,0.6,beauty,3,social,1
00926,3,873.0,6.0,both,68,crm,0
00927,7,846.0,2.5,beauty,16,social,1
00928,3,3270.0,0.8,beauty,2,search,0
00929,2,1938.0,2.7,both,15,influencer,0
00930,3,2773.5,7.1,fashion,53,social,0
00933,10,594.0,0.8,fashion,2,influencer,1
00934,14,913.5,5.6,fashion,245,social,0
00935,4,925.5,4.3,both,15,social,0
00936,6,817.5,1.6,beauty,1,social,1
00937,2,1950.0,3.2,beauty,207,social,0
00938,4,804.0,7.2,both,14,social,1
00939,12,745.5,8.7,both,0,social,0
00941,13,1626.0,3.7,both,25,social,1
00942,3,2488.5,8.5,beauty,16,social,1
00944,4,3580.5,3.1,both,3,influencer,0
00945,1,4359.0,5.7,fashion,5,social,1
00946,2,978.0,5.6,both,5,social,0
00947,7,1029.0,5.2,both,2,social,1
00948,2,5904.0,6.8,beauty,70,search,0
00949,14,3022.5,4.2,beauty,64,crm,0
00952,6,4843.5,2.1,fashion,103,search,1
00954,8,2982.0,6.5,both,9,social,0
00956,13,6339.0,0.2,beauty,7,social,1
00957,5,4857.0,1.4,both,20,social,1
00958,11,2715.0,7.7,fashion,156,search,1
00962,7,1206.0,7.9,fashion,281,social,1
00963,0,2599.5,8.4,fashion,57,social,0
00965,1,2377.5,2.7,both,5,influencer,1
00966,14,3126.0,9.1,beauty,122,influencer,1
00967,12,1086.0,4.0,beauty,78,search,0
00969,7,5118.0,3.9,beauty,219,social,1
00970,8,1231.5,4.9,both,15,search,0
00971,8,1834.5,3.3,fashion,60,influencer,0
00973,12,2128.5,3.0,beauty,75,influencer,0
00974,1,2242.5,4.0,fashion,32,social,0
00975,1,1734.0,1.7,fashion,71,search,1
00976,8,528.0,6.9,fashion,137,social,0
00977,1,2866.5,4.9,both,3,social,1
00979,1,3276.0,5.2,fashion,182,influencer,1
00980,0,2604.0,0.0,fashion,73,influencer,1
00981,11,2505.0,0.5,fashion,10,social,1
00983,10,1609.5,4.0,fashion,158,influencer,0
00984,13,3232.5,6.2,beauty,11,search,1
00985,9,1218.0,2.6,beauty,0,influencer,0
00986,6,1600.5,6.3,beauty,49,social,1
00987,11,2962.5,7.1,fashion,65,search,1
00988,10,4935.0,0.1,beauty,8,social,0
00989,4,1077.0,1.4,beauty,129,influencer,0
00990,2,718.5,7.7,beauty,2,influencer,0
00992,4,5031.0,4.5,fashion,78,search,1
00993,0,2436.0,6.6,beauty,19,social,1
00994,8,2988.0,0.4,fashion,42,search,0
00996,13,1527.0,4.0,beauty,63,social,0
00997,4,4758.0,8.2,beauty,73,social,0
00998,2,1885.5,2.1,beauty,32,search,0
01000,7,2632.5,1.2,beauty,39,social,0
01001,1,2101.5,0.2,fashion,9,influencer,1
01002,10,4573.5,7.7,beauty,8,search,1
01003,13,2173.5,4.5,both,65,social,0
01004,2,4018.5,3.4,beauty,11,social,0
01005,6,2028.0,1.6,fashion,11,social,0
01006,1,678.0,6.9,fashion,82,search,1
01008,10,3313.5,4.2,fashion,114,crm,0
01010,4,2001.0,2.4,fashion,1,influencer,0
01011,8,2163.0,4.1,fashion,32,influencer,1
01012,13,2332.5,5.5,both,1,search,0
01013,6,882.0,1.7,beauty,230,social,0
01016,12,5511.0,6.4,fashion,75,social,0
01017,2,1474.5,6.3,beauty,146,search,1
01019,9,2703.0,9.3,fashion,73,social,1
01020,8,3456.0,6.0,beauty,21,influencer,1
01022,8,1077.0,1.9,beauty,3,social,0
01025,0,1042.5,2.0,fashion,43,crm,0
01026,8,1009.5,5.8,both,199,social,0
01027,6,966.0,1.8,beauty,225,search,0
01028,1,1930.5,8.0,fashion,24,search,0
01029,5,4687.5,5.2,fashion,2,social,1
01030,10,2967.0,5.0,both,10,social,1
01031,8,3496.5,3.1,fashion,47,search,0
01032,7,924.0,5.1,beauty,259,search,0
01033,10,4197.0,6.3,beauty,3,social,1
01035,5,603.0,5.9,fashion,6,social,1
01036,5,1317.0,5.3,beauty,83,social,1
01038,8,5086.5,3.6,both,62,social,1
01039,7,5268.0,8.0,both,220,search,0
01040,0,5175.0,7.7,both,214,search,1
01041,14,1122.0,6.0,fashion,76,influencer,0
01043,5,1309.5,1.6,both,49,crm,0
01046,3,510.0,3.6,fashion,259,influencer,0
01047,11,2647.5,5.9,beauty,40,search,1
01048,3,3673.5,3.2,beauty,43,social,0
01049,12,5830.5,2.8,beauty,279,search,0
01050,1,1359.0,3.9,fashion,22,influencer,1
01051,9,5158.5,1.0,both,46,search,1
01053,9,2545.5,7.5,both,1,search,0
01054,8,4998.0,4.3,beauty,60,crm,0
01056,8,1764.0,2.0,beauty,82,search,1
01057,12,930.0,7.2,beauty,44,social,0
01058,14,4941.0,2.5,beauty,61,search,0
01059,1,4041.0,6.9,beauty,33,search,1
01063,14,3799.5,8.1,fashion,7,social,0
01064,14,6060.0,3.9,fashion,47,influencer,0
01065,1,1072.5,6.3,both,17,search,0
01066,9,2137.5,9.3,both,28,social,1
01067,6,3498.0,6.3,beauty,6,influencer,1
01068,8,1462.5,3.9,both,189,crm,0
01070,13,1872.0,0.8,beauty,82,influencer,0
01072,3,637.5,5.1,fashion,47,influencer,0
01073,3,2722.5,4.8,fashion,66,crm,1
01075,5,2986.5,3.6,beauty,61,search,0
01076,4,6817.5,6.2,beauty,8,social,1
01078,12,3195.0,4.0,fashion,26,social,0
01079,4,487.5,6.5,beauty,41,social,0
01080,8,5358.0,1.0,both,69,search,0
01082,10,1252.5,5.0,fashion,75,influencer,1
01083,0,2226.0,9.3,fashion,46,search,0
01084,7,1335.0,3.3,both,53,social,1
01087,7,1920.0,9.5,fashion,67,social,1
01088,12,1420.5,6.6,fashion,242,social,0
01089,11,1780.5,0.2,both,9,social,1
01092,2,4963.5,6.2,beauty,3,crm,1
01093,9,2224.5,7.2,beauty,19,social,1
01096,7,2803.5,0.1,fashion,31,crm,0
01097,11,1435.5,4.3,fashion,26,social,0
01098,7,4378.5,8.1,both,299,social,1
01099,14,2545.5,3.7,beauty,24,influencer,0
01100,13,999.0,2.5,fashion,86,influencer,1
01102,3,2928.0,3.1,fashion,89,influencer,0
01103,8,4489.5,5.5,both,31,social,0
01105,14,2815.5,4.9,beauty,25,influencer,0
01106,8,915.0,6.8,beauty,221,search,1
01107,9,5826.0,5.6,both,276,social,1
01108,12,2815.5,0.3,fashion,222,social,1
01110,9,552.0,7.4,beauty,12,search,0
01111,5,3829.5,4.9,beauty,121,social,1
01113,7,6159.0,4.5,fashion,43,social,1
01114,12,4918.5,3.5,beauty,3,search,0
01115,8,2793.0,5.0,beauty,1,social,1
01116,14,610.5,7.9,both,6,social,0
01117,7,4243.5,1.7,beauty,213,social,1
01118,14,3760.5,6.0,beauty,52,search,1
01119,12,4098.0,4.6,fashion,138,social,0
01120,0,2103.0,4.6,both,12,search,1
01121,11,1806.0,2.1,beauty,181,search,0
01123,8,721.5,1.0,fashion,176,social,0
01124,8,1905.0,4.8,beauty,201,crm,0
01125,6,4462.5,5.0,beauty,78,social,1
01126,6,643.5,5.6,both,9,social,1
01127,3,1203.0,7.9,beauty,44,influencer,1
01128,6,684.0,6.5,beauty,14,influencer,1
01129,9,2314.5,0.7,fashion,14,social,0
01130,4,5013.0,6.2,fashion,221,social,0
01131,10,1525.5,6.1,beauty,140,search,0
01132,9,1287.0,1.6,fashion,23,social,0
01136,8,3994.5,1.1,beauty,63,social,1
01137,1,3831.0,3.6,fashion,275,crm,0
01138,9,2451.0,1.1,beauty,18,social,0
01139,10,1840.5,8.6,beauty,1,social,0
01140,11,5131.5,4.2,fashion,11,influencer,1
01141,1,742.5,4.8,beauty,286,social,1
01142,14,915.0,7.4,both,15,social,0
01143,8,2055.0,1.8,both,73,social,0
01144,2,3442.5,7.0,both,114,social,1
01145,1,5563.5,3.5,fashion,157,social,1
01146,6,2757.0,3.2,beauty,36,influencer,1
01147,11,507.0,2.8,both,14,search,1
01148,8,1953.0,3.4,fashion,11,search,0
01149,10,1584.0,7.6,fashion,83,social,0
01150,12,6480.0,7.0,both,2,social,1
01151,5,3568.5,1.8,beauty,259,crm,1
01153,6,4845.0,1.1,beauty,8,influencer,0
01155,12,1776.0,7.0,fashion,188,crm,1
01156,2,1548.0,0.1,beauty,158,social,0
01157,10,5448.0,5.4,beauty,4,social,1
01158,2,3016.5,7.4,fashion,273,search,0
01159,14,5121.0,0.5,fashion,1,influencer,0
01160,7,7012.5,4.8,fashion,20,social,0
01163,5,5254.5,3.3,beauty,45,influencer,1
01164,8,1161.0,2.0,fashion,44,influencer,0
01165,2,1828.5,4.0,both,39,social,1
01166,11,2364.0,4.7,both,21,influencer,1
01167,2,1410.0,9.5,beauty,53,influencer,1
01168,13,2475.0,6.7,both,64,social,0
01169,10,2520.0,4.5,both,4,social,1
01171,10,5035.5,3.0,fashion,79,social,1
01172,7,1099.5,7.6,beauty,8,social,1
01173,4,4363.5,6.2,beauty,217,influencer,0
01174,13,2790.0,1.6,fashion,72,social,1
01176,2,1525.5,4.1,beauty,298,social,1
01178,7,1938.0,5.5,fashion,22,influencer,0
01179,3,2938.5,0.8,both,23,social,1
01182,5,2556.0,0.6,beauty,66,crm,1
01183,9,2862.0,8.3,both,113,influencer,1
01184,3,2830.5,0.1,fashion,35,search,1
01185,3,511.5,7.2,both,86,search,0
01186,9,5467.5,4.7,beauty,40,social,1
01187,4,6891.0,1.8,fashion,0,influencer,0
01188,12,5746.5,2.6,fashion,6,crm,1
01192,6,577.5,3.5,both,83,influencer,0
01194,9,6421.5,1.6,beauty,44,social,1
01195,6,496.5,6.1,beauty,49,social,0
01198,12,2040.0,4.1,both,4,social,0
01200,1,4335.0,7.0,beauty,26,social,1
01201,7,2473.5,4.0,fashion,225,search,1
01202,9,4080.0,9.3,beauty,0,influencer,0
01205,4,3826.5,1.9,beauty,248,social,0
01206,13,2395.5,3.7,fashion,47,social,1
01207,7,2476.5,3.0,fashion,56,search,1
01208,9,1624.5,6.5,beauty,10,social,1
01209,12,5095.5,8.2,fashion,11,social,1
01210,8,1828.5,3.7,both,105,social,0
01211,6,4983.0,8.0,both,158,social,1
01214,2,4120.5,5.2,fashion,13,crm,0
01215,10,936.0,6.6,fashion,48,crm,1
01217,5,2371.5,5.4,fashion,18,social,0
01219,5,462.0,6.9,fashion,61,social,0
01220,9,823.5,7.3,beauty,40,social,0
01222,8,1926.0,7.0,fashion,36,influencer,0
01223,10,5664.0,2.1,fashion,65,search,0
01225,3,4186.5,2.5,fashion,86,social,1
01226,2,4974.0,6.0,both,31,crm,1
01227,2,1939.5,4.8,beauty,2,search,0
01228,0,841.5,1.3,fashion,62,social,0
01229,13,858.0,4.6,fashion,12,search,0
01230,9,2517.0,1.5,fashion,10,social,1
01231,5,2923.5,9.4,beauty,16,search,1
01232,14,2226.0,1.2,fashion,68,social,0
01233,14,1131.0,8.4,beauty,5,social,1
01234,8,1227.0,2.9,beauty,37,search,0
01235,4,2563.5,8.4,beauty,61,social,1
01236,11,805.5,8.1,fashion,62,crm,1
01237,11,2449.5,6.7,both,64,social,1
01239,13,594.0,7.8,beauty,170,crm,0
01240,9,2899.5,6.4,fashion,237,influencer,0
01241,1,2394.0,0.3,fashion,60,search,0
01242,9,3997.5,1.4,both,132,social,1
01243,3,2989.5,3.5,both,87,crm,1
01244,11,2325.0,6.7,beauty,55,social,0
01245,5,4479.0,6.8,fashion,30,influencer,0
01246,13,2095.5,6.3,both,13,influencer,1
01247,6,1390.5,1.9,fashion,186,social,0
01248,11,3153.0,7.2,fashion,10,influencer,1
01249,12,2890.5,3.6,fashion,78,social,0
01251,6,2976.0,3.6,fashion,223,search,1
01253,3,5851.5,3.6,beauty,102,social,1
01254,9,4384.5,4.5,beauty,173,social,1
01255,9,2938.5,6.7,fashion,47,social,0
01256,4,3069.0,4.8,beauty,58,search,1
01257,12,1426.5,0.6,fashion,116,crm,0
01258,3,2442.0,3.2,both,44,social,0
01259,11,3066.0,7.0,both,13,social,1
01261,5,693.0,7.3,beauty,11,search,0
01262,10,2160.0,4.7,beauty,43,influencer,0
01263,13,6045.0,2.8,fashion,4,search,1
01264,6,3981.0,5.0,beauty,55,social,0
01265,1,5322.0,8.1,beauty,87,influencer,1
01266,13,5181.0,1.8,fashion,1,search,1
01267,9,2655.0,0.9,beauty,20,social,1
01268,11,1351.5,6.7,beauty,125,social,1
01271,7,2322.0,5.9,fashion,141,search,1
01272,6,5152.5,4.0,fashion,49,influencer,0
01274,0,1729.5,2.8,fashion,8,social,0
01275,3,1383.0,7.4,fashion,2,influencer,1
01277,13,2908.5,5.6,both,262,social,0
01279,14,3253.5,3.0,beauty,11,social,1
01280,3,646.5,2.8,fashion,131,social,0
01282,9,2247.0,7.4,beauty,54,social,0
01284,9,2896.5,5.3,fashion,226,influencer,0
01285,6,1902.0,4.6,beauty,0,crm,0
01286,7,2788.5,4.8,fashion,10,social,1
01287,11,1042.5,2.8,beauty,61,search,0
01288,8,2349.0,0.1,both,3,social,0
01289,14,2689.5,4.1,fashion,81,search,0
01290,12,2121.0,1.0,both,198,social,0
01292,3,970.5,8.0,fashion,8,social,1
01293,0,3676.5,7.6,both,61,search,1
01294,2,3385.5,8.7,fashion,233,influencer,1
01296,6,2682.0,4.8,fashion,11,search,0
01297,14,2839.5,1.4,fashion,11,social,0
01298,14,2268.0,3.8,fashion,212,social,0
01299,7,3813.0,5.5,fashion,299,social,1
01302,5,2640.0,3.1,fashion,287,social,0
01304,11,2599.5,6.3,fashion,14,social,1
01307,8,3048.0,4.4,fashion,52,influencer,1
01308,4,4044.0,3.4,beauty,62,search,1
01309,8,3381.0,3.8,both,74,social,0
01310,14,1827.0,0.6,beauty,114,social,1
01311,14,874.5,4.5,fashion,33,social,1
01313,12,1923.0,4.5,fashion,95,social,0
01314,3,2131.5,6.2,both,16,influencer,1
01315,11,3450.0,4.0,beauty,18,influencer,1
01317,0,822.0,8.1,beauty,278,social,1
01318,5,1968.0,7.5,beauty,0,search,1
01319,2,2481.0,6.0,fashion,78,influencer,1
01320,10,1888.5,4.3,beauty,76,search,0
01321,14,2359.5,3.7,beauty,20,social,0
01323,1,2016.0,3.7,beauty,80,crm,0
01324,5,1086.0,9.0,both,58,social,0
01325,0,625.5,6.9,fashion,75,social,1
01326,13,582.0,5.9,fashion,71,social,1
01327,11,1134.0,9.3,beauty,241,crm,0
01328,8,607.5,6.0,beauty,128,search,0
01329,4,2650.5,4.1,beauty,276,social,1
01332,9,4332.0,4.0,fashion,9,social,0
01335,12,4309.5,0.0,fashion,69,social,0
01336,6,2725.5,6.9,beauty,12,influencer,0
01338,3,2437.5,4.9,beauty,64,search,1
01339,14,1042.5,9.5,beauty,10,social,0
01340,3,2784.0,0.0,fashion,7,social,1
01341,6,972.0,3.6,beauty,13,crm,1
01342,7,2700.0,5.1,beauty,72,social,0
01343,6,1153.5,4.8,beauty,12,search,0
01345,13,1252.5,4.9,fashion,7,search,0
01346,13,507.0,0.1,both,77,search,0
01348,3,5056.5,0.1,fashion,16,search,1
01357,13,1597.5,5.9,beauty,23,search,0
01359,13,5457.0,4.9,both,1,influencer,1
01360,2,2700.0,4.9,both,3,social,0
01361,11,4963.5,5.0,fashion,79,social,1
01362,9,1488.0,2.4,beauty,11,influencer,1
01363,0,2374.5,4.3,fashion,146,social,1
01364,14,2065.5,7.5,both,33,social,0
01365,4,6316.5,6.6,fashion,27,social,1
01366,5,4983.0,1.3,fashion,10,social,1
01367,10,2256.0,7.0,fashion,71,social,1
01369,4,916.5,8.8,both,201,social,0
01370,0,2197.5,4.2,beauty,50,search,1
01371,10,3783.0,1.1,beauty,10,influencer,1
01372,10,2619.0,5.9,both,9,influencer,1
01373,3,1531.5,4.3,beauty,61,social,0
01374,1,460.5,0.8,beauty,2,search,0
01376,13,5898.0,3.1,fashion,14,social,0
01377,6,6310.5,0.5,beauty,10,social,1
01378,8,4620.0,3.7,beauty,77,social,0
01379,11,2878.5,8.3,fashion,186,social,1
01381,2,4053.0,4.6,fashion,2,search,1
01382,10,3345.0,3.3,fashion,278,social,0
01383,3,3841.5,6.0,fashion,12,search,0
01384,6,4507.5,0.4,both,1,search,1
01387,4,1035.0,5.5,fashion,10,influencer,1
01388,3,1974.0,8.4,both,160,search,0
01390,7,3312.0,4.8,fashion,19,influencer,0
01391,11,2877.0,5.6,beauty,52,social,0
01392,3,1426.5,6.1,fashion,14,social,0
01398,3,2040.0,2.6,both,44,search,0
01399,9,3711.0,1.5,beauty,7,crm,1
01401,6,2733.0,4.9,fashion,288,crm,1
01402,1,4863.0,1.1,fashion,6,social,1
01403,10,736.5,6.7,beauty,285,social,1
01404,4,2701.5,6.0,fashion,14,search,1
01405,11,3274.5,0.6,beauty,171,influencer,0
01406,12,4858.5,5.6,beauty,32,influencer,0
01407,3,1206.0,8.1,both,237,social,1
01408,8,1698.0,4.6,fashion,18,search,1
01410,13,3628.5,6.2,fashion,77,social,1
01411,8,1159.5,2.0,fashion,49,influencer,1
01412,10,1126.5,5.2,both,51,social,1
01414,12,1588.5,0.1,beauty,254,social,0
01415,9,4470.0,5.7,fashion,44,social,0
01418,11,4924.5,3.3,fashion,24,influencer,1
01419,1,3736.5,1.9,fashion,46,social,1
01420,1,583.5,7.4,fashion,230,search,0
01421,4,3201.0,3.6,fashion,119,search,1
01423,12,3271.5,9.5,fashion,39,influencer,0
01425,1,3541.5,2.1,beauty,38,search,0
01427,8,3348.0,7.9,both,89,social,1
01428,7,1342.5,3.3,fashion,81,search,1
01429,9,2325.0,4.6,beauty,75,social,1
01432,3,1506.0,4.8,fashion,43,social,0
01434,1,5697.0,6.2,fashion,37,influencer,1
01435,1,2377.5,4.0,fashion,122,social,1
01436,4,3489.0,2.3,fashion,69,social,1
01439,14,3057.0,4.5,beauty,1,social,0
01440,7,2764.5,5.0,beauty,38,social,1
01441,3,5113.5,5.0,beauty,174,social,1
01442,14,2463.0,4.8,both,87,social,1
01443,14,5118.0,8.3,fashion,258,search,1
01446,4,618.0,4.2,beauty,54,crm,0
01447,0,1419.0,8.2,beauty,0,search,0
01448,13,1105.5,1.0,beauty,72,search,0
01449,13,3031.5,8.1,both,16,social,1
01450,8,3504.0,7.6,fashion,6,social,0
01453,11,1047.0,8.1,fashion,233,influencer,1
01454,2,4584.0,1.4,both,135,influencer,0
01456,14,4120.5,4.7,fashion,1,social,0
01458,6,4047.0,1.6,fashion,62,influencer,0
01459,0,4686.0,6.6,beauty,12,influencer,1
01460,0,901.5,2.9,fashion,22,influencer,1
01461,9,1497.0,9.1,beauty,41,influencer,1
01464,13,2172.0,8.6,beauty,1,search,1
01466,11,3210.0,3.4,beauty,32,influencer,1
01469,2,904.5,5.4,beauty,7,social,0
01470,12,678.0,2.4,both,209,search,1
01471,2,3706.5,5.9,fashion,276,influencer,0
01473,14,6411.0,1.2,both,65,social,1
01474,12,1431.0,0.1,fashion,243,search,1
01475,10,2850.0,1.7,fashion,14,social,1
01476,9,2304.0,1.3,beauty,50,social,0
01477,1,4407.0,2.9,fashion,60,social,0
01478,12,3823.5,0.3,fashion,10,social,0
01479,8,697.5,1.4,both,36,influencer,1
01481,11,481.5,0.2,both,28,influencer,0
01482,3,2152.5,3.2,beauty,3,crm,0
01483,9,2703.0,2.8,fashion,58,influencer,0
01484,2,1587.0,5.6,fashion,1,search,1
01486,10,1798.5,0.7,fashion,64,influencer,0
01487,6,3001.5,9.1,beauty,89,crm,1
01489,8,4810.5,2.9,fashion,84,social,0
01490,11,2098.5,3.4,fashion,4,social,1
01491,12,1173.0,6.8,fashion,20,social,1
01492,1,3264.0,7.9,fashion,66,influencer,0
01493,13,1542.0,7.9,beauty,41,social,0
01494,5,2250.0,6.5,both,275,social,1
01495,4,1168.5,8.2,beauty,12,influencer,0
01496,0,4249.5,4.5,beauty,24,social,0
01497,10,2908.5,3.3,fashion,239,social,1
01498,6,3315.0,5.7,both,6,social,0
01499,0,1318.5,0.0,both,34,crm,1
01500,9,1009.5,9.5,beauty,45,crm,0
01501,8,5313.0,4.3,beauty,18,search,0
01502,3,1716.0,1.5,both,10,influencer,0
01503,13,1948.5,8.2,fashion,73,social,1
01504,7,2967.0,1.6,beauty,1,influencer,1
01506,4,1261.5,2.3,both,33,search,0
01507,2,2634.0,4.3,beauty,12,influencer,0
01508,3,1114.5,4.8,fashion,17,social,0
01509,11,1338.0,2.3,beauty,2,crm,1
01510,3,3313.5,3.3,fashion,8,influencer,1
01512,9,2884.5,5.5,both,68,search,1
01514,12,5581.5,2.1,fashion,73,social,0
01515,2,765.0,4.7,fashion,15,social,0
01516,0,5214.0,3.4,both,3,social,0
01517,4,3886.5,0.7,both,10,social,1
01519,12,1611.0,1.2,fashion,20,social,1
01520,10,2208.0,3.6,fashion,296,social,0
01521,12,3250.5,5.1,both,0,influencer,1
01524,5,4779.0,2.1,beauty,42,search,1
01526,8,2538.0,3.6,beauty,14,crm,1
01527,6,6186.0,3.8,beauty,250,social,0
01529,6,6640.5,0.5,both,79,search,1
01530,9,726.0,4.3,beauty,92,crm,1
01531,13,420.0,3.6,beauty,9,influencer,0
01532,7,2533.5,1.7,fashion,72,influencer,0
01533,2,2878.5,3.8,beauty,41,search,0
01534,2,4288.5,8.6,fashion,51,social,1
01535,10,2443.5,3.0,fashion,14,influencer,0
01536,1,880.5,6.8,beauty,48,search,1
01537,11,1606.5,3.7,both,42,search,1
01539,0,3070.5,9.5,beauty,7,social,0
01540,2,3346.5,7.8,both,13,social,0
01541,9,2164.5,4.0,fashion,41,social,0
01542,11,1971.0,3.7,beauty,79,influencer,1
01543,10,1696.5,8.1,beauty,199,social,0
01544,6,3183.0,4.8,fashion,84,social,0
01545,10,4236.0,5.3,fashion,244,social,0
01546,8,4003.5,0.8,beauty,28,search,1
01547,13,426.0,7.5,both,4,influencer,0
01548,8,3873.0,6.9,fashion,2,social,1
01549,12,2718.0,7.5,both,76,social,1
01550,5,1945.5,7.8,beauty,79,influencer,0
01551,13,4237.5,8.3,beauty,240,social,0
01553,5,1053.0,2.1,beauty,191,crm,0
01554,10,3451.5,8.2,fashion,299,influencer,0
01555,4,1665.0,1.0,beauty,18,social,0
01556,14,1996.5,2.7,beauty,77,search,0
01557,1,2904.0,3.4,beauty,13,social,1
01558,6,2413.5,2.5,both,37,influencer,0
01559,0,679.5,2.7,fashion,27,social,0
01561,13,762.0,3.7,both,40,search,1
01562,3,2062.5,7.3,beauty,280,crm,1
01564,14,1242.0,1.8,fashion,79,social,0
